prompt_id,seed,score,best_rotation_deg,best_crop_box,bit_flip_applied,runtime_sec
14,1400003,0.524950,0.000,"[0, 0, 512, 512]",false,0.902
14,1400004,0.297155,0.000,"[0, 0, 512, 512]",false,0.904
14,1400005,1.122329,0.000,"[0, 0, 512, 512]",false,0.905
14,1400006,0.441925,0.000,"[0, 0, 512, 512]",false,0.903
14,1400007,0.796439,0.000,"[0, 0, 512, 512]",false,0.902
14,1400008,2.232637,0.000,"[0, 0, 512, 512]",false,0.903
14,1400009,0.883475,0.000,"[0, 0, 512, 512]",false,0.904
14,1400010,1.695840,0.000,"[0, 0, 512, 512]",false,0.904
14,1400011,1.100606,0.000,"[0, 0, 512, 512]",false,0.903
14,1400012,1.118108,0.000,"[0, 0, 512, 512]",false,0.905
14,1400013,0.316870,0.000,"[0, 0, 512, 512]",false,0.906
14,1400014,1.207751,0.000,"[0, 0, 512, 512]",false,0.903
14,1400015,0.633645,0.000,"[0, 0, 512, 512]",false,0.903
14,1400016,0.284234,0.000,"[0, 0, 512, 512]",false,0.903
14,1400017,1.510344,0.000,"[0, 0, 512, 512]",false,0.903
14,1400018,0.533851,0.000,"[0, 0, 512, 512]",false,0.903
14,1400019,1.407673,0.000,"[0, 0, 512, 512]",false,0.903
15,1500000,0.306195,0.000,"[0, 0, 512, 512]",false,0.906
15,1500001,0.545656,0.000,"[0, 0, 512, 512]",false,0.905
15,1500002,0.524332,0.000,"[0, 0, 512, 512]",false,0.904
15,1500003,0.765626,0.000,"[0, 0, 512, 512]",false,0.905
15,1500004,0.691395,0.000,"[0, 0, 512, 512]",false,0.904
15,1500005,0.172577,0.000,"[0, 0, 512, 512]",false,0.905
15,1500006,0.256633,0.000,"[0, 0, 512, 512]",false,0.905
15,1500007,1.038736,0.000,"[0, 0, 512, 512]",false,0.905
15,1500008,0.138158,0.000,"[0, 0, 512, 512]",false,0.904
15,1500009,0.019502,0.000,"[0, 0, 512, 512]",false,0.905
15,1500010,0.513294,0.000,"[0, 0, 512, 512]",false,0.904
15,1500011,0.081481,0.000,"[0, 0, 512, 512]",false,0.904
15,1500012,0.045276,0.000,"[0, 0, 512, 512]",false,0.905
15,1500013,0.276265,0.000,"[0, 0, 512, 512]",false,0.904
15,1500014,0.986709,0.000,"[0, 0, 512, 512]",false,0.905
15,1500015,1.646131,0.000,"[0, 0, 512, 512]",false,0.905
15,1500016,0.236829,0.000,"[0, 0, 512, 512]",false,0.906
15,1500017,1.518347,0.000,"[0, 0, 512, 512]",false,0.904
15,1500018,0.584142,0.000,"[0, 0, 512, 512]",false,0.905
15,1500019,0.088064,0.000,"[0, 0, 512, 512]",false,0.904
16,1600000,0.286040,0.000,"[0, 0, 512, 512]",false,0.905
16,1600001,0.572969,0.000,"[0, 0, 512, 512]",false,0.905
16,1600002,0.324878,0.000,"[0, 0, 512, 512]",false,0.905
16,1600003,0.514953,0.000,"[0, 0, 512, 512]",false,0.905
16,1600004,0.007186,0.000,"[0, 0, 512, 512]",false,0.906
16,1600005,2.543672,0.000,"[0, 0, 512, 512]",false,0.905
